 1  817562  106012  701140  799912  562.00   33
 1  817562  106012  701140  809913  512.00   45
 1  817564  106148  702303  781281  352.00   21
 1  817564  106148  702303  791282  346.00   33
 1  817580  106148  701042  781251  465.00   21
 1  817580  106148  701042  791252  546.00   33
 1  817580  106148  701042  801253  600.00   45
 1  817580  106148  701042  811253  582.00   57
 1  817580  106148  701042  821253  660.00   69
 1  817580  106148  701042  831253  650.00   81
 1  817584  106168  713824  781281  398.00   21
 1  817584  106168  713824  791282  444.00   33
 1  817586  106116  713876  781251  396.00   21
 1  817586  106116  713876  791252  512.00   33
 1  817586  106116  713876  801253  506.00   45
 1  817586  106116  713876  811253  524.00   57
 1  817592  106006  702279  789911  378.00   21
 1  817596  106087  702289  781281  455.00   21
 1  817596  106087  702289  791282  624.00   33
 1  817596  106087  702289  801283  541.00   45
 1  817596  106087  702289  811283  640.00   57
 1  817596  106087  702289  821283  640.00   69
 1  817596  106087  702289  831283  720.00   81
 1  817600  814013  814048  781281  465.00   21
 1  817600  814013  814048  791282  548.00   33
 1  817600  814013  814048  801283  592.00   45
 1  817600  814013  814048  811283  665.00   57
 1  817600  814013  814048  821283  647.00   69
 1  817600  814013  814048  831283  715.00   81
 1  817602  106168  713830  781251  432.00   21
 1  817602  106168  713830  791252  518.00   33
 1  817604  106001  701100  789911  398.00   21
 1  817604  106001  701100  799912  528.00   33
 1  817606  106006  712571  781281  410.00   21
 1  817606  106006  712571  791282  444.00   33
 1  817606  106006  712571  801283  489.00   45
 1  817606  106006  712571  811283  563.00   57
 1  817606  106006  712571  821283  580.00   69
 1  817606  106006  712571  831283  610.00   81
 1  817608  106011  702231  781251  425.00   21
 1  817608  106011  702231  791252  578.00   33
 1  817608  106011  702231  801253  570.00   45
 1  817608  106011  702231  811253  585.00   57
 1  817608  106011  702231  821253  617.00   69
 1  817608  106011  702231  831253  600.00   81
 1  817610  106011  701103  789911  430.00   21
 1  817610  106011  701103  799912  548.00   33
 1  817610  106011  701103  809913  630.00   45
 1  817612  106116  713954  781281  410.00   21
 1  817612  106116  713954  791282  408.00   33
 1  817620  106011  701018  781251  412.00   21
 1  817622  106001  701063  789911  375.00   21
 1  817622  106001  701063  799912  494.00   33
 1  817622  106001  701063  809913  545.00   45
 1  817622  106001  701063  819913  680.00   57
 1  817622  106001  701063  829913  655.00   69
 1  817622  106001  701063  839913  654.00   81
 1  817624  814007  814006  781251  404.00   21
 1  817624  814007  814006  791252  477.00   33
 1  817624  814007  814006  801253  462.00   45
 1  817624  814007  814006  811253  575.00   57
 1  817624  814007  814006  821253  596.00   69
 1  817624  814007  814006  831253  624.00   81
 1  817626  106116  713922  781281  373.00   21
 1  817626  106116  713922  791282  384.00   33
 1  817628  814007  814002  789911  332.00   21
 1  817628  814007  814002  799912  488.00   33
 1  817628  814007  814002  809913  475.00   45
 1  817628  814007  814002  819913  576.00   57
 1  817628  814007  814002  829913  570.00   69
 1  817628  814007  814002  839913  643.00   81
 1  817632  106137  713834  781251  380.00   21
 1  817632  106137  713834  791252  450.00   33
 1  817632  106137  713834  801253  480.00   45
 1  817632  106137  713834  811253  597.00   57
 1  817632  106137  713834  821253  565.00   69
 1  817632  106137  713834  831253  571.00   81
 1  817638  106148  702377  789911  365.00   21
 1  817638  106148  702377  799912  550.00   33
 1  817640  106012  701170  781281  486.00   21
 1  817640  106012  701170  791282  522.00   33
 1  817640  106012  701170  801283  577.00   45
 1  817640  106012  701170  811283  645.00   57
 1  817640  106012  701170  821283  628.00   69
 1  817640  106012  701170  831283  611.00   81
 1  817644  814021  814038  781281  408.00   21
